137.69,-19.94
137.77,3.86
137.86,1.42
137.94,0.66
138.02,0.30
138.10,0.10
138.18,0.01
138.27,0.01
138.35,0.09
138.43,0.27
138.51,0.60
138.59,1.28
138.68,3.27
138.76,-69.06
138.84,-3.55
138.92,-1.78
139.00,-1.07
139.09,-0.64
139.17,-0.32
139.25,-0.07
139.33,0.13
139.41,0.30
139.50,0.44
139.58,0.55
139.66,0.62
139.74,0.66
139.82,0.67
139.91,0.64
139.99,0.58
140.07,0.49
140.15,0.37
140.23,0.21
140.32,0.02
140.40,-0.21
140.48,-0.49
140.56,-0.86
140.64,-1.42
140.73,-2.51
140.81,-7.49
140.89,6.48
140.97,1.84
141.05,0.83
141.14,0.39
141.22,0.15
141.30,0.03
141.38,0.00
141.46,0.05
141.55,0.20
141.63,0.48
141.71,1.01
141.79,2.33
141.87,13.33
141.96,-4.98
142.04,-2.13
142.12,-1.25
142.20,-0.76
142.28,-0.41
142.37,-0.15
142.45,0.07
142.53,0.25
142.61,0.40
142.69,0.52
142.78,0.60
142.86,0.65
142.94,0.67
143.02,0.65
143.10,0.60
143.19,0.52
143.27,0.41
143.35,0.26
143.43,0.08
143.51,-0.13
143.60,-0.40
143.68,-0.74
143.76,-1.21
143.84,-2.06
143.92,-4.66
144.01,16.89
144.09,2.46
144.17,1.05
144.25,0.50
144.33,0.21
144.42,0.06
144.50,0.00
144.58,0.03
144.66,0.14
144.74,0.37
144.83,0.80
144.91,1.75
144.99,5.83
145.07,-8.38
145.15,-2.60
145.24,-1.45
145.32,-0.89
145.40,-0.51
145.48,-0.22
145.56,0.01
145.65,0.20
145.73,0.36
145.81,0.48
145.89,0.58
145.97,0.64
146.06,0.66
146.14,0.66
146.22,0.62
146.30,0.55
146.38,0.45
146.47,0.31
146.55,0.14
146.63,-0.06
146.71,-0.31
146.79,-0.62
146.88,-1.04
146.96,-1.73
147.04,-3.38
147.12,-34.11
147.20,3.50
147.29,1.33
147.37,0.63
147.45,0.28
147.53,0.09
147.61,0.01
147.70,0.01
147.78,0.10
147.86,0.28
147.94,0.64
148.02,1.36
148.11,3.60
148.19,-28.17
148.27,-3.32
148.35,-1.71
148.43,-1.03
148.52,-0.61
148.60,-0.30
148.68,-0.06
148.76,0.15
148.84,0.32
148.93,0.45
149.01,0.55
149.09,0.62
149.17,0.66
149.25,0.66
149.34,0.64
149.42,0.58
149.50,0.48
149.58,0.36
149.66,0.20
149.75,0.01
149.83,-0.23
149.91,-0.52
149.99,-0.90
150.08,-1.47
150.16,-2.64
150.24,-8.82
150.32,5.59
150.40,1.72
150.49,0.79
150.57,0.36
150.65,0.14
150.73,0.03
150.81,0.00
150.90,0.06
150.98,0.21
151.06,0.50
151.14,1.07
151.22,2.52
151.31,19.00
151.39,-4.53
151.47,-2.03
151.55,-1.20
151.63,-0.73
151.72,-0.39
151.80,-0.13
151.88,0.09
151.96,0.27
152.04,0.41
152.13,0.52
152.21,0.60
152.29,0.65
152.37,0.67
152.45,0.65
152.54,0.60
152.62,0.51
152.70,0.40
152.78,0.25
152.86,0.07
152.95,-0.15
153.03,-0.42
153.11,-0.77
153.19,-1.26
153.27,-2.15
153.36,-5.13
153.44,12.24
153.52,2.28
153.60,0.99
153.68,0.47
153.77,0.19
153.85,0.05
153.93,0.00
154.01,0.03
154.09,0.15
154.18,0.39
154.26,0.85
154.34,1.87
154.42,6.79
154.50,-7.18
154.59,-2.47
154.67,-1.40
154.75,-0.85
154.83,-0.49
154.91,-0.20
155.00,0.03
155.08,0.22
155.16,0.37
155.24,0.49
155.32,0.58
155.41,0.64
155.49,0.67
155.57,0.66
155.65,0.62
155.73,0.54
155.82,0.44
155.90,0.30
155.98,0.13
156.06,-0.08
156.14,-0.33
156.23,-0.65
156.31,-1.08
156.39,-1.80
156.47,-3.62
156.55,-121.70
156.64,3.19
156.72,1.26
156.80,0.59
156.88,0.26
156.96,0.08
157.05,0.01
157.13,0.01
157.21,0.11
157.29,0.30
157.37,0.67
157.46,1.44
157.54,3.99
157.62,-17.77
157.70,-3.11
157.78,-1.64
157.87,-1.00
157.95,-0.59
158.03,-0.28
158.11,-0.04
158.19,0.16
158.28,0.33
158.36,0.46
158.44,0.56
158.52,0.63
158.60,0.66
158.69,0.66
158.77,0.63
158.85,0.57
158.93,0.47
159.01,0.35
159.10,0.19
159.18,-0.01
159.26,-0.25
159.34,-0.54
159.42,-0.93
159.51,-1.53
159.59,-2.79
159.67,-10.73
159.75,4.90
159.83,1.61
159.92,0.75
160.00,0.34
160.08,0.13
160.16,0.02
160.24,0.00
160.33,0.07
160.41,0.23
160.49,0.53
160.57,1.13
160.65,2.73
160.74,32.64
160.82,-4.16
160.90,-1.94
160.98,-1.16
161.06,-0.70
161.15,-0.37
161.23,-0.11
161.31,0.10
161.39,0.28
161.47,0.42
161.56,0.53
161.64,0.61
161.72,0.65
161.80,0.67
161.88,0.65
161.97,0.59
162.05,0.51
162.13,0.39
162.21,0.24
162.29,0.05
162.38,-0.17
162.46,-0.44
162.54,-0.80
162.62,-1.31
162.70,-2.26
162.79,-5.71
162.87,9.56
162.95,2.12
163.03,0.94
163.11,0.44
163.20,0.18
163.28,0.04
163.36,0.00
163.44,0.04
163.52,0.17
163.61,0.42
163.69,0.90
163.77,2.01
163.85,8.10
163.93,-6.28
164.02,-2.35
164.10,-1.35
164.18,-0.82
164.26,-0.46
164.34,-0.18
164.43,0.04
164.51,0.23
164.59,0.38
164.67,0.50
164.75,0.59
164.84,0.64
164.92,0.67
165.00,0.66
165.08,0.61
165.16,0.54
165.25,0.43
165.33,0.29
165.41,0.11
165.49,-0.10
165.57,-0.35
165.66,-0.68
165.74,-1.12
165.82,-1.88
165.90,-3.90
165.98,75.90
166.07,2.92
166.15,1.19
166.23,0.56
166.31,0.24
166.39,0.07
166.48,0.00
166.56,0.02
166.64,0.12
166.72,0.32
166.80,0.71
166.89,1.53
166.97,4.45
167.05,-13.02
167.13,-2.93
167.21,-1.58
167.30,-0.96
167.38,-0.56
167.46,-0.26
167.54,-0.02
167.62,0.17
167.71,0.34
167.79,0.47
167.87,0.56
167.95,0.63
168.03,0.66
168.12,0.66
168.20,0.63
168.28,0.56
168.36,0.47
168.44,0.34
168.53,0.17
168.61,-0.03
168.69,-0.27
168.77,-0.57
168.85,-0.97
168.94,-1.59
169.02,-2.96
169.10,-13.73
169.18,4.35
169.26,1.52
169.35,0.71
169.43,0.32
169.51,0.11
169.59,0.02
169.67,0.01
169.76,0.08
169.84,0.25
169.92,0.57
170.00,1.20
170.09,2.97
170.17,111.32
170.25,-3.85
170.33,-1.86
170.41,-1.12
170.50,-0.67
170.58,-0.35
170.66,-0.09
170.74,0.12
170.82,0.29
170.91,0.43
170.99,0.54
171.07,0.61
171.15,0.66
171.23,0.67
171.32,0.64
171.40,0.59
171.48,0.50
171.56,0.38
171.64,0.23
171.73,0.04
171.81,-0.19
171.89,-0.47
171.97,-0.83
172.05,-1.36
172.14,-2.37
172.22,-6.43
172.30,7.81
172.38,1.98
172.46,0.89
172.55,0.41
172.63,0.16
172.71,0.04
172.79,0.00
172.87,0.04
172.96,0.18
173.04,0.45
173.12,0.95
173.20,2.15
173.28,9.99
173.37,-5.58
173.45,-2.24
173.53,-1.30
173.61,-0.79
173.69,-0.44
173.78,-0.17
173.86,0.06
173.94,0.24
174.02,0.39
174.10,0.51
174.19,0.59
174.27,0.65
174.35,0.67
174.43,0.65
174.51,0.61
174.60,0.53
174.68,0.42
174.76,0.28
174.84,0.10
174.92,-0.11
175.01,-0.37
175.09,-0.70
175.17,-1.17
175.25,-1.96
175.33,-4.23
175.42,28.66
175.50,2.68
175.58,1.12
175.66,0.53
175.74,0.23
175.83,0.07
175.91,0.00
175.99,0.02
176.07,0.13
176.15,0.35
176.24,0.75
176.32,1.63
176.40,5.03
176.48,-10.29
176.56,-2.76
176.65,-1.52
176.73,-0.92
176.81,-0.54
176.89,-0.24
176.97,-0.01
177.06,0.19
177.14,0.35
177.22,0.48
177.30,0.57
177.38,0.63
177.47,0.66
177.55,0.66
177.63,0.63
177.71,0.56
177.79,0.46
177.88,0.32
177.96,0.16
178.04,-0.04
178.12,-0.29
178.20,-0.59
178.29,-1.00
178.37,-1.65
178.45,-3.15
178.53,-19.14
178.61,3.91
178.70,1.43
178.78,0.67
178.86,0.30
178.94,0.10
179.02,0.01
179.11,0.01
179.19,0.09
179.27,0.26
179.35,0.60
179.43,1.27
179.52,3.24
179.60,-80.97
179.68,-3.57
179.76,-1.79
179.84,-1.08
179.93,-0.64
180.01,-0.33
180.09,-0.08
180.17,0.13
180.25,0.30
180.34,0.44
180.42,0.55
180.50,0.62
180.58,0.66
180.66,0.67
180.75,0.64
180.83,0.58
180.91,0.49
180.99,0.37
181.07,0.21
181.16,0.02
181.24,-0.21
181.32,-0.49
181.40,-0.86
181.48,-1.41
181.57,-2.49
181.65,-7.38
181.73,6.58
181.81,1.85
181.89,0.84
181.98,0.39
182.06,0.15
182.14,0.03
182.22,0.00
182.30,0.05
182.39,0.20
182.47,0.47
182.55,1.00
182.63,2.32
182.71,12.94
182.80,-5.03
182.88,-2.14
182.96,-1.25
183.04,-0.76
183.12,-0.42
183.21,-0.15
183.29,0.07
183.37,0.25
183.45,0.40
183.53,0.52
183.62,0.60
183.70,0.65
183.78,0.67
183.86,0.65
183.94,0.60
184.03,0.52
184.11,0.41
184.19,0.26
184.27,0.09
184.35,-0.13
184.44,-0.40
184.52,-0.73
184.60,-1.21
184.68,-2.05
184.76,-4.61
184.85,17.56
184.93,2.48
185.01,1.06
185.09,0.50
185.17,0.21
185.26,0.06
185.34,0.00
185.42,0.03
185.50,0.14
185.58,0.37
185.67,0.80
185.75,1.74
185.83,5.75
185.91,-8.52
185.99,-2.62
186.08,-1.46
186.16,-0.89
186.24,-0.51
186.32,-0.22
186.40,0.01
186.49,0.20
186.57,0.36
186.65,0.48
186.73,0.58
186.81,0.64
186.90,0.66
186.98,0.66
187.06,0.62
187.14,0.55
187.22,0.45
187.31,0.31
187.39,0.14
187.47,-0.06
187.55,-0.31
187.63,-0.62
187.72,-1.04
187.80,-1.72
187.88,-3.36
187.96,-31.82
188.04,3.53
188.13,1.34
188.21,0.63
188.29,0.28
188.37,0.09
188.45,0.01
188.54,0.01
188.62,0.09
188.70,0.28
188.78,0.63
188.86,1.35
188.95,3.56
189.03,-29.94
189.11,-3.34
189.19,-1.71
189.27,-1.04
189.36,-0.62
189.44,-0.31
189.52,-0.06
189.60,0.15
189.68,0.31
189.77,0.45
189.85,0.55
189.93,0.62
190.01,0.66
190.10,0.66
190.18,0.64
190.26,0.58
190.34,0.48
190.42,0.36
190.51,0.20
190.59,0.01
190.67,-0.23
190.75,-0.51
190.83,-0.89
190.92,-1.46
191.00,-2.63
191.08,-8.66
191.16,5.67
191.24,1.73
191.33,0.79
191.41,0.37
191.49,0.14
191.57,0.03
191.65,0.00
191.74,0.06
191.82,0.21
191.90,0.50
191.98,1.06
192.06,2.50
192.15,18.23
192.23,-4.58
192.31,-2.04
192.39,-1.21
192.47,-0.73
192.56,-0.39
192.64,-0.13
192.72,0.09
192.80,0.27
192.88,0.41
192.97,0.52
193.05,0.60
193.13,0.65
193.21,0.67
193.29,0.65
193.38,0.60
193.46,0.52
193.54,0.40
193.62,0.25
193.70,0.07
193.79,-0.15
193.87,-0.42
193.95,-0.76
194.03,-1.26
194.11,-2.14
194.20,-5.08
194.28,12.59
194.36,2.30
194.44,1.00
194.52,0.47
194.61,0.19
194.69,0.05
194.77,0.00
194.85,0.03
194.93,0.15
195.02,0.39
195.10,0.84
195.18,1.86
195.26,6.68
195.34,-7.28
195.43,-2.48
195.51,-1.40
195.59,-0.86
195.67,-0.49
195.75,-0.20
195.84,0.02
195.92,0.21
196.00,0.37
196.08,0.49
196.16,0.58
196.25,0.64
196.33,0.67
196.41,0.66
196.49,0.62
196.57,0.54
196.66,0.44
196.74,0.30
196.82,0.13
196.90,-0.08
196.98,-0.33
197.07,-0.65
197.15,-1.08
197.23,-1.79
197.31,-3.60
197.39,-96.59
197.48,3.21
197.56,1.26
197.64,0.60
197.72,0.26
197.80,0.08
197.89,0.01
197.97,0.01
198.05,0.10
198.13,0.30
198.21,0.67
198.30,1.43
198.38,3.94
198.46,-18.45
198.54,-3.13
198.62,-1.65
198.71,-1.00
198.79,-0.59
198.87,-0.29
198.95,-0.04
199.03,0.16
199.12,0.33
199.20,0.46
199.28,0.56
199.36,0.63
199.44,0.66
199.53,0.66
199.61,0.63
199.69,0.57
199.77,0.47
199.85,0.35
199.94,0.19
200.02,-0.01
200.10,-0.25
200.18,-0.54
200.26,-0.93
200.35,-1.52
200.43,-2.78
200.51,-10.50
200.59,4.97
200.67,1.62
200.76,0.75
200.84,0.34
200.92,0.13
201.00,0.02
201.08,0.00
201.17,0.07
201.25,0.23
201.33,0.53
201.41,1.13
201.49,2.71
201.58,30.46
201.66,-4.20
201.74,-1.95
201.82,-1.16
201.90,-0.70
201.99,-0.37
202.07,-0.11
202.15,0.10
202.23,0.28
202.31,0.42
202.40,0.53
202.48,0.61
202.56,0.65
202.64,0.67
202.72,0.65
202.81,0.59
202.89,0.51
202.97,0.39
203.05,0.24
203.13,0.06
203.22,-0.17
203.30,-0.44
203.38,-0.79
203.46,-1.30
203.54,-2.25
203.63,-5.64
203.71,9.77
203.79,2.14
203.87,0.94
203.95,0.44
204.04,0.18
204.12,0.04
204.20,0.00
204.28,0.04
204.36,0.17
204.45,0.42
204.53,0.89
204.61,1.99
204.69,7.95
204.77,-6.36
204.86,-2.36
204.94,-1.35
205.02,-0.82
205.10,-0.46
205.18,-0.19
205.27,0.04
205.35,0.23
205.43,0.38
205.51,0.50
205.59,0.59
205.68,0.64
205.76,0.67
205.84,0.66
205.92,0.61
206.00,0.54
206.09,0.43
206.17,0.29
206.25,0.12
206.33,-0.09
206.41,-0.35
206.50,-0.67
206.58,-1.12
206.66,-1.87
206.74,-3.87
206.82,90.84
206.91,2.94
206.99,1.19
207.07,0.56
207.15,0.24
207.23,0.08
207.32,0.00
207.40,0.02
207.48,0.12
207.56,0.32
207.64,0.71
207.73,1.52
207.81,4.40
207.89,-13.38
207.97,-2.94
208.05,-1.58
208.14,-0.96
208.22,-0.56
208.30,-0.27
208.38,-0.02
208.46,0.17
208.55,0.34
208.63,0.47
208.71,0.56
208.79,0.63
208.87,0.66
208.96,0.66
209.04,0.63
209.12,0.56
209.20,0.47
209.28,0.34
209.37,0.17
209.45,-0.02
209.53,-0.27
209.61,-0.56
209.69,-0.96
209.78,-1.58
209.86,-2.94
209.94,-13.35
210.02,4.40
210.11,1.52
210.19,0.71
210.27,0.32
210.35,0.12
210.43,0.02
210.52,0.00
210.60,0.08
210.68,0.24
210.76,0.56
210.84,1.19
210.93,2.94
211.01,89.71
211.09,-3.88
211.17,-1.87
211.25,-1.12
211.34,-0.67
211.42,-0.35
211.50,-0.09
211.58,0.12
211.66,0.29
211.75,0.43
211.83,0.54
211.91,0.61
211.99,0.66
212.07,0.67
212.16,0.64
212.24,0.59
212.32,0.50
212.40,0.38
212.48,0.23
212.57,0.04
212.65,-0.19
212.73,-0.46
212.81,-0.82
212.89,-1.35
212.98,-2.36
213.06,-6.35
213.14,7.96
213.22,1.99
213.30,0.89
213.39,0.42
213.47,0.17
213.55,0.04
213.63,0.00
213.71,0.04
213.80,0.18
213.88,0.44
213.96,0.94
214.04,2.14
214.12,9.76
214.21,-5.65
214.29,-2.25
214.37,-1.30
214.45,-0.79
214.53,-0.44
214.62,-0.17
214.70,0.06
214.78,0.24
214.86,0.39
214.94,0.51
215.03,0.59
215.11,0.65
215.19,0.67
215.27,0.65
215.35,0.61
215.44,0.53
215.52,0.42
215.60,0.28
215.68,0.10
215.76,-0.11
215.85,-0.37
215.93,-0.70
216.01,-1.16
216.09,-1.95
216.17,-4.19
216.26,30.59
216.34,2.71
216.42,1.13
216.50,0.53
216.58,0.23
216.67,0.07
216.75,0.00
216.83,0.02
216.91,0.13
216.99,0.34
217.08,0.75
217.16,1.62
217.24,4.96
217.32,-10.51
217.40,-2.78
217.49,-1.52
217.57,-0.93
217.65,-0.54
217.73,-0.25
217.81,-0.01
217.90,0.19
217.98,0.35
218.06,0.47
218.14,0.57
218.22,0.63
218.31,0.66
218.39,0.66
218.47,0.63
218.55,0.56
218.63,0.46
218.72,0.33
218.80,0.16
218.88,-0.04
218.96,-0.29
219.04,-0.59
219.13,-1.00
219.21,-1.65
219.29,-3.13
219.37,-18.41
219.45,3.95
219.54,1.43
219.62,0.67
219.70,0.30
219.78,0.10
219.86,0.01
219.95,0.01
220.03,0.08
220.11,0.26
220.19,0.60
220.27,1.26
220.36,3.21
220.44,-97.88
220.52,-3.60
220.60,-1.79
220.68,-1.08
220.77,-0.65
220.85,-0.33
220.93,-0.08
221.01,0.13
221.09,0.30
221.18,0.44
221.26,0.54
221.34,0.62
221.42,0.66
221.50,0.67
221.59,0.64
221.67,0.58
221.75,0.49
221.83,0.37
221.91,0.21
222.00,0.02
222.08,-0.20
222.16,-0.49
222.24,-0.86
222.32,-1.40
222.41,-2.48
222.49,-7.27
222.57,6.69
222.65,1.86
222.73,0.84
222.82,0.39
222.90,0.15
222.98,0.03
223.06,0.00
223.14,0.05
223.23,0.19
223.31,0.47
223.39,1.00
223.47,2.30
223.55,12.57
223.64,-5.08
223.72,-2.15
223.80,-1.26
223.88,-0.76
223.96,-0.42
224.05,-0.15
224.13,0.07
224.21,0.25
224.29,0.40
224.37,0.52
224.46,0.60
224.54,0.65
224.62,0.67
224.70,0.65
224.78,0.60
224.87,0.52
224.95,0.41
225.03,0.27
225.11,0.09
225.19,-0.13
225.28,-0.39
225.36,-0.73
225.44,-1.21
225.52,-2.04
225.60,-4.57
225.69,18.27
225.77,2.50
225.85,1.06
225.93,0.50
226.01,0.21
226.10,0.06
226.18,0.00
226.26,0.03
226.34,0.14
226.42,0.37
226.51,0.79
226.59,1.73
226.67,5.67
226.75,-8.67
226.83,-2.63
226.92,-1.46
227.00,-0.89
227.08,-0.51
227.16,-0.23
227.24,0.01
227.33,0.20
227.41,0.36
227.49,0.48
227.57,0.58
227.65,0.64
227.74,0.66
227.82,0.66
227.90,0.62
227.98,0.55
228.06,0.45
228.15,0.31
228.23,0.15
228.31,-0.06
228.39,-0.31
228.47,-0.62
228.56,-1.04
228.64,-1.71
228.72,-3.34
228.80,-29.82
228.88,3.57
228.97,1.35
229.05,0.63
229.13,0.28
229.21,0.09
229.29,0.01
229.38,0.01
229.46,0.09
229.54,0.28
229.62,0.63
229.70,1.34
229.79,3.53
229.87,-31.96
229.95,-3.36
230.03,-1.72
230.12,-1.04
230.20,-0.62
230.28,-0.31
230.36,-0.06
230.44,0.14
230.53,0.31
230.61,0.45
230.69,0.55
230.77,0.62
230.85,0.66
230.94,0.66
231.02,0.64
231.10,0.58
231.18,0.48
231.26,0.36
231.35,0.20
231.43,0.01
231.51,-0.22
231.59,-0.51
231.67,-0.89
231.76,-1.46
231.84,-2.62
231.92,-8.51
232.00,5.75
232.08,1.74
232.17,0.80
232.25,0.37
232.33,0.14
232.41,0.03
232.49,0.00
232.58,0.06
232.66,0.21
232.74,0.50
232.82,1.06
232.90,2.48
232.99,17.51
233.07,-4.62
233.15,-2.05
233.23,-1.21
233.31,-0.73
233.40,-0.40
233.48,-0.13
233.56,0.09
233.64,0.26
233.72,0.41
233.81,0.52
233.89,0.60
233.97,0.65
234.05,0.67
234.13,0.65
234.22,0.60
234.30,0.52
234.38,0.40
234.46,0.25
234.54,0.07
234.63,-0.15
234.71,-0.42
234.79,-0.76
234.87,-1.25
234.95,-2.14
235.04,-5.03
235.12,12.96
235.20,2.32
235.28,1.00
235.36,0.47
235.45,0.20
235.53,0.05
235.61,0.00
235.69,0.03
235.77,0.15
235.86,0.39
235.94,0.84
236.02,1.85
236.10,6.58
236.18,-7.39
236.27,-2.50
236.35,-1.41
236.43,-0.86
236.51,-0.49
236.59,-0.21
236.68,0.02
236.76,0.21
236.84,0.37
236.92,0.49
237.00,0.58
237.09,0.64
237.17,0.67
237.25,0.66
237.33,0.62
237.41,0.55
237.50,0.44
237.58,0.30
237.66,0.13
237.74,-0.07
237.82,-0.33
237.91,-0.64
237.99,-1.08
238.07,-1.79
238.15,-3.57
238.23,-80.08
238.32,3.24
238.40,1.27
238.48,0.60
238.56,0.26
238.64,0.09
238.73,0.01
238.81,0.01
238.89,0.10
238.97,0.30
239.05,0.67
239.14,1.42
239.22,3.90
239.30,-19.19
239.38,-3.15
239.46,-1.65
239.55,-1.00
239.63,-0.59
239.71,-0.29
239.79,-0.04
239.87,0.16
239.96,0.32
240.04,0.46
240.12,0.56
240.20,0.63
240.28,0.66
240.37,0.66
240.45,0.63
240.53,0.57
240.61,0.48
240.69,0.35
240.78,0.19
240.86,-0.01
240.94,-0.24
241.02,-0.54
241.10,-0.92
241.19,-1.52
241.27,-2.76
241.35,-10.28
241.43,5.03
241.51,1.63
241.60,0.75
241.68,0.35
241.76,0.13
241.84,0.02
241.92,0.00
242.01,0.07
242.09,0.23
242.17,0.53
242.25,1.12
242.33,2.68
242.42,28.54
242.50,-4.23
242.58,-1.96
242.66,-1.17
242.74,-0.70
242.83,-0.37
242.91,-0.11
242.99,0.10
243.07,0.28
243.15,0.42
243.24,0.53
243.32,0.61
243.40,0.65
243.48,0.67
243.56,0.65
243.65,0.59
243.73,0.51
243.81,0.39
243.89,0.24
243.97,0.06
244.06,-0.17
244.14,-0.44
244.22,-0.79
244.30,-1.30
244.38,-2.24
244.47,-5.58
244.55,10.00
244.63,2.15
244.71,0.95
244.79,0.45
244.88,0.18
244.96,0.04
245.04,0.00
245.12,0.04
245.20,0.16
245.29,0.41
245.37,0.89
245.45,1.98
245.53,7.80
245.61,-6.44
245.70,-2.37
245.78,-1.36
245.86,-0.83
245.94,-0.47
246.02,-0.19
246.11,0.04
246.19,0.23
246.27,0.38
246.35,0.50
246.43,0.59
246.52,0.64
246.60,0.67
246.68,0.66
246.76,0.61
246.84,0.54
246.93,0.43
247.01,0.29
247.09,0.12
247.17,-0.09
247.25,-0.35
247.34,-0.67
247.42,-1.12
247.50,-1.86
247.58,-3.84
247.66,113.06
247.75,2.97
247.83,1.20
247.91,0.57
247.99,0.25
248.07,0.08
248.16,0.01
248.24,0.02
248.32,0.11
248.40,0.32
248.48,0.71
248.57,1.51
248.65,4.35
248.73,-13.76
248.81,-2.96
248.89,-1.59
248.98,-0.97
249.06,-0.57
249.14,-0.27
249.22,-0.03
249.30,0.17
249.39,0.34
249.47,0.47
249.55,0.56
249.63,0.63
249.71,0.66
249.80,0.66
249.88,0.63
249.96,0.56
250.04,0.47
250.13,0.34
250.21,0.17
250.29,-0.02
250.37,-0.26
250.45,-0.56
250.54,-0.96
250.62,-1.58
250.70,-2.93
250.78,-13.00
250.86,4.46
250.95,1.53
251.03,0.71
251.11,0.32
251.19,0.12
251.27,0.02
251.36,0.00
251.44,0.07
251.52,0.24
251.60,0.56
251.68,1.19
251.77,2.92
251.85,75.11
251.93,-3.91
252.01,-1.88
252.09,-1.12
252.18,-0.68
252.26,-0.35
252.34,-0.10
252.42,0.11
252.50,0.29
252.59,0.43
252.67,0.54
252.75,0.61
252.83,0.66
252.91,0.67
253.00,0.64
253.08,0.59
253.16,0.50
253.24,0.38
253.32,0.23
253.41,0.04
253.49,-0.18
253.57,-0.46
253.65,-0.82
253.73,-1.35
253.82,-2.35
253.90,-6.27
253.98,8.11
254.06,2.01
254.14,0.90
254.23,0.42
254.31,0.17
254.39,0.04
254.47,0.00
254.55,0.04
254.64,0.18
254.72,0.44
254.80,0.94
254.88,2.12
254.96,9.54
255.05,-5.71
255.13,-2.26
255.21,-1.31
255.29,-0.80
255.37,-0.44
255.46,-0.17
255.54,0.05
255.62,0.24
255.70,0.39
255.78,0.51
255.87,0.59
255.95,0.65
256.03,0.67
256.11,0.65
256.19,0.61
256.28,0.53
256.36,0.42
256.44,0.28
256.52,0.10
256.60,-0.11
256.69,-0.37
256.77,-0.70
256.85,-1.16
256.93,-1.94
257.01,-4.16
257.10,32.79
257.18,2.73
257.26,1.13
257.34,0.53
257.42,0.23
257.51,0.07
257.59,0.00
257.67,0.02
257.75,0.13
257.83,0.34
257.92,0.75
258.00,1.61
258.08,4.90
258.16,-10.74
258.24,-2.80
258.33,-1.53
258.41,-0.93
258.49,-0.54
258.57,-0.25
258.65,-0.01
258.74,0.19
258.82,0.35
258.90,0.47
258.98,0.57
259.06,0.63
259.15,0.66
259.23,0.66
259.31,0.63
259.39,0.56
259.47,0.46
259.56,0.33
259.64,0.16
259.72,-0.04
259.80,-0.28
259.88,-0.59
259.97,-1.00
260.05,-1.64
260.13,-3.11
260.21,-17.73
260.29,3.99
260.38,1.44
260.46,0.67
260.54,0.30
260.62,0.11
260.70,0.01
260.79,0.01
260.87,0.08
260.95,0.26
261.03,0.59
261.11,1.26
261.20,3.18
261.28,-123.76
261.36,-3.63
261.44,-1.80
261.52,-1.08
261.61,-0.65
261.69,-0.33
261.77,-0.08
261.85,0.13
261.93,0.30
262.02,0.44
262.10,0.54
262.18,0.62
262.26,0.66
262.34,0.67
262.43,0.64
262.51,0.58
262.59,0.49
262.67,0.37
262.75,0.22
262.84,0.03
262.92,-0.20
263.00,-0.49
263.08,-0.85
263.16,-1.40
263.25,-2.47
263.33,-7.17
263.41,6.80
263.49,1.87
263.57,0.85
263.66,0.39
263.74,0.15
263.82,0.03
263.90,0.00
263.98,0.05
264.07,0.19
264.15,0.47
264.23,0.99
264.31,2.28
264.39,12.22
264.48,-5.13
264.56,-2.16
264.64,-1.26
264.72,-0.77
264.80,-0.42
264.89,-0.15
264.97,0.07
265.05,0.25
265.13,0.40
265.21,0.51
265.30,0.60
265.38,0.65
265.46,0.67
265.54,0.65
265.62,0.60
265.71,0.52
265.79,0.41
265.87,0.27
265.95,0.09
266.03,-0.13
266.12,-0.39
266.20,-0.73
266.28,-1.20
266.36,-2.03
266.44,-4.53
266.53,19.05
266.61,2.52
266.69,1.07
266.77,0.50
266.85,0.21
266.94,0.06
267.02,0.00
267.10,0.03
267.18,0.14
267.26,0.36
267.35,0.79
267.43,1.72
267.51,5.59
267.59,-8.83
267.67,-2.65
267.76,-1.47
267.84,-0.90
267.92,-0.52
268.00,-0.23
268.08,0.01
268.17,0.20
268.25,0.36
268.33,0.48
268.41,0.58
268.49,0.64
268.58,0.66
268.66,0.66
268.74,0.62
268.82,0.55
268.90,0.45
268.99,0.32
269.07,0.15
269.15,-0.06
269.23,-0.30
269.31,-0.61
269.40,-1.03
269.48,-1.71
269.56,-3.31
269.64,-28.06
269.72,3.60
269.81,1.36
269.89,0.64
269.97,0.28
270.05,0.10
270.14,0.01
270.22,0.01
270.30,0.09
270.38,0.28
270.46,0.63
270.55,1.33
270.63,3.50
270.71,-34.27
270.79,-3.38
270.87,-1.73
270.96,-1.04
271.04,-0.62
271.12,-0.31
271.20,-0.06
271.28,0.14
271.37,0.31
271.45,0.45
271.53,0.55
271.61,0.62
271.69,0.66
271.78,0.66
271.86,0.64
271.94,0.58
272.02,0.48
272.10,0.36
272.19,0.20
272.27,0.01
272.35,-0.22
272.43,-0.51
272.51,-0.89
272.60,-1.45
272.68,-2.60
272.76,-8.37
272.84,5.83
272.92,1.75
273.01,0.80
273.09,0.37
273.17,0.14
273.25,0.03
273.33,0.00
273.42,0.06
273.50,0.21
273.58,0.50
273.66,1.05
273.74,2.46
273.83,16.85
273.91,-4.66
273.99,-2.06
274.07,-1.21
274.15,-0.74
274.24,-0.40
274.32,-0.13
274.40,0.08
274.48,0.26
274.56,0.41
274.65,0.52
274.73,0.60
274.81,0.65
274.89,0.67
274.97,0.65
275.06,0.60
275.14,0.52
275.22,0.40
275.30,0.25
275.38,0.07
